1	4.383838384	4.727272727
2	13.78125	3.421875
3	19.25316456	10.62025316
4	25.32653061	16.42857143
5	18.86363636	21.13636364
6	12.20754717	15.64150943
7	4.960784314	13.74509804
8	3.171052632	19.02631579
9	9.25	26.57142857
10	2.772727273	29.95454545
11	2.388888889	38.16666667
12	8.82	35.72
13	8.232876712	43.89041096
14	16.13793103	39.5
15	21.5	46
16	20.64150943	54.32075472
17	12.02941176	53.94117647
18	3.711538462	53.71153846
19	2.2	59.91428571
20	9.126760563	61.85915493
21	17.88732394	61.81690141
22	17.16923077	70.6
23	17	76.71428571
24	14.71428571	78
25	9.975	77.325
26	4.184615385	72
27	3.546511628	81.20930233
28	11.28205128	85.1025641
29	13.8	81
30	15.71428571	84
31	17	82.5
32	16.33333333	81.33333333
33	16.5	79.5
34	18	78.5
35	19.5	77.5
36	19.33333333	79.33333333
37	18.33333333	80.66666667
38	18.33333333	82.33333333
39	17.75	85
40	16.28571429	87.5
41	11.76	92.24
42	4.366666667	95.03333333
43	3.875	89.98214286
44	12.62790698	97.58139535
45	19.67857143	93.67857143
46	22	88.70833333
47	20	85.28571429
48	19	83.5
49	20	83
50	20	82
51	21.33333333	82.33333333
52	21.33333333	80.66666667
53	20.33333333	80
54	21.5	77.5
55	22.33333333	79.33333333
56	23.33333333	77.33333333
57	22.5	74.5
58	14.82352941	74.58823529
59	10.31034483	69.65517241
60	4.652173913	59.79710145
61	7.418181818	45.58181818
62	22.44444444	49.77777778
63	30.67924528	54.64150943
64	31	61.75609756
65	28.95522388	69.11940299
66	24.71666667	61.76666667
67	24.30769231	72.03846154
68	25.28571429	78
69	25	80.5
70	23	80.5
71	23.66666667	81
72	22.5	83
73	22	84.25
74	24.76923077	85.38461538
75	27.92857143	90.19047619
76	32.2173913	96.08695652
77	39.36	96.2
78	47.6097561	94.76829268
79	51.25	86.42857143
80	42.76	83.76
81	35.47457627	78.93220339
82	29.6875	83.52083333
83	28.8125	77.40625
84	36.20754717	71.50943396
85	41.54117647	64.35294118
86	46.71794872	71.1025641
87	51.06578947	77.60526316
88	43.01492537	76.59701493
89	36.38888889	60.33333333
90	37.23404255	50.85106383
91	41.91666667	45.97222222
92	46.2	40.8
93	53.60714286	36.60714286
94	58.8	29.925
95	53.69736842	22.77631579
96	44.33333333	20.44827586
97	35.39285714	15.60714286
98	28.83116883	8.337662338
99	22.58823529	2.941176471
100	33.77027027	2.837837838
101	41.16216216	7.081081081
102	45.42372881	12.06779661
103	53.36764706	14.25
104	59.8	17.73333333
105	61.35294118	23.5
106	64.95238095	28.5
107	63.3125	35.64583333
108	70.5	33.29166667
109	68.70588235	40.76470588
110	73	46
111	75	49.28571429
112	75.2	51.4
113	70.375	50.65625
114	62.61538462	50.87179487
115	56.08108108	55.83783784
116	48.42622951	55
117	44.1971831	52.67605634
118	52.5	47.91666667
119	59.32926829	43.30487805
120	72.28846154	43.92307692
121	77.25490196	36.25490196
122	82.17391304	29.79710145
123	87.37037037	22.5
124	80.91489362	16.91489362
125	77.92857143	10.19047619
126	71.55696203	4.151898734
127	62.71153846	3.711538462
128	56.76829268	3.963414634
129	47.61666667	3.4
130	59.66666667	10.84
131	68.63636364	15.09090909
132	70.29885057	22.51724138
133	74.87878788	15.66666667
134	71.92857143	8.642857143
135	83.06349206	3.285714286
136	90.25	2.527777778
137	88.44827586	10
138	90.75641026	16.34615385
139	95.79032258	23.56451613
140	90.75	30.57142857
141	96.70909091	33.21818182
142	91.89655172	40.5862069
143	95.54411765	47.61764706
144	91.375	52.75
145	88.83333333	54.83333333
146	86.8	55.6
147	84.33333333	54.66666667
148	82.33333333	53.66666667
149	80.33333333	52.66666667
150	78.33333333	51.66666667
151	77.33333333	50.33333333
152	77.6	48.2
153	80.42857143	43.77142857
154	80	48.5
155	79	50.5
156	80	50.5
157	81	50.5
158	81.66666667	51.66666667
159	82.33333333	49.33333333
160	82.33333333	47.66666667
161	84	46.28571429
162	84.71428571	49
163	88.02173913	47.04347826
164	84	51.5
165	84.25	53.25
166	86.4	53.2
167	89.22222222	54
168	87.33333333	57.33333333
169	85.33333333	57.66666667
170	83.33333333	56.66666667
171	81.33333333	55.66666667
172	79.33333333	54.66666667
173	77.5	54
174	75.2	53.4
175	72.78947368	55.36842105
176	75	58.28571429
177	73.38888889	62.88888889
178	68.84810127	70.55696203
179	59.61111111	67.61111111
180	54.5	62.5
181	50.70175439	66.36842105
182	57.84126984	74.31746032
183	59.52941176	83.58823529
184	66.55223881	78.55223881
185	74.5	76.975
186	81.22535211	72.87323944
187	88.16216216	69.35135135
188	86.2	65.4
189	81.63333333	63.36666667
190	78.41666667	59.83333333
191	77	57
192	76.75	55.25
193	78.66666667	56.33333333
194	80.33333333	57.83333333
195	82.2	59.6
196	83	58
197	84.6	60.2
